date,elapsed_time,user_time,sys_time,max_memory
2022-09-02,1550.6265289783478,96913.56,394.51,231721140224
2022-09-03,2545.7567315101624,173228.23,673.68,237800923136
2022-09-04,3020.735210418701,209418.65,826.06,250222669824
2022-09-05,1153.127802848816,65876.26,269.1,212249001984
2022-09-06,3987.6841158866882,281948.0,1064.09,240555126784
2022-09-07,1305.4703674316406,75874.35,328.45,213575327744
2022-09-08,1001.3470885753632,54983.09,219.25,216430039040
2022-09-09,947.6192214488983,47522.36,206.61,199945076736
2022-09-10,2639.6797018051147,176889.57,676.05,229827072000
2022-09-11,2168.5228412151337,144672.19,560.45,210111795200
2022-09-12,3900.538101196289,279679.37,1049.39,232368738304
2022-09-13,3382.241188764572,237655.69,905.43,239663489024
2022-09-14,1755.963619709015,110922.54,454.95,240423780352
2022-09-15,1927.557532787323,123873.39,495.9,218164981760
2022-09-16,2535.661433696747,169749.44,676.07,236464459776
2022-09-17,2275.8572878837585,150059.76,589.43,226404208640
2022-09-18,1500.9115951061249,94537.2,357.09,221364776960
2022-09-19,2855.410980463028,196195.96,750.44,230599114752
2022-09-20,1957.831327199936,122216.94,484.15,236943241216
2022-09-21,2186.148345708847,144754.32,586.94,229751721984
2022-09-22,1857.6521468162537,118399.42,485.95,238948155392
2022-09-23,1789.192421913147,114131.38,470.7,229931110400
2022-09-24,1598.2764165401459,100893.37,401.64,245095813120
2022-09-25,1202.6231191158295,69356.1,289.74,242517897216
2022-09-26,2642.6128385066986,179749.0,726.49,225969557504
2022-09-27,1958.6127989292145,129611.42,504.91,243556261888
2022-09-28,1758.4020280838013,112612.17,480.67,229449916416
2022-09-29,1676.1330482959747,106823.25,435.3,232331325440
2022-09-30,1652.191608428955,106262.44,427.99,247555862528
2022-10-01,1449.124041557312,88003.84,363.53,212417679360
2022-10-02,1117.6103296279907,67537.07,292.73,206214041600
2022-10-03,1541.2309775352478,95775.04,387.89,214576181248
2022-10-04,1242.4768741130829,74820.3,320.9,221819891712
2022-10-05,1533.9050850868225,92807.5,373.22,217395265536
2022-10-06,1658.1361751556396,104504.29,425.12,230957965312
2022-10-07,1947.5733261108398,128335.48,507.07,256512090112
2022-10-08,1210.8480200767517,69772.01,293.02,218049478656
2022-10-09,1147.4978132247925,63686.46,267.65,224212099072
2022-10-10,2242.2882101535797,149587.43,576.97,241917681664
2022-10-11,1759.2106697559357,106853.53,418.21,221480448000
2022-10-12,1568.7290410995483,97517.17,383.52,217137426432
2022-10-13,1824.8774433135986,120416.08,472.83,246633312256
2022-10-14,2003.4687433242798,128284.42,501.96,227799465984
2022-10-15,1314.223133802414,79214.75,338.95,214071037952
2022-10-16,664.423401594162,28278.92,127.04,201580351488
2022-10-17,2232.7903163433075,148028.29,575.43,235535556608
2022-10-18,1173.1193578243256,66621.37,279.16,201062207488
2022-10-19,1637.5392651557922,101980.44,393.52,228109754368
2022-10-20,1426.3126232624054,88032.63,355.23,222694215680
2022-10-21,1505.556363105774,92493.62,369.74,223330840576
2022-10-22,1048.2856216430664,57325.36,243.17,210702745600
2022-10-23,1243.1569731235504,70082.94,286.77,237722996736
2022-10-24,1964.5358107089996,124714.76,484.26,249357574144
2022-10-25,883.4121251106262,40579.12,173.89,229867487232
2022-10-26,1416.928970336914,86498.24,362.2,229997498368
2022-10-27,1365.39453125,80970.03,331.8,219718615040
2022-10-28,1544.0064487457275,97505.63,401.68,208694149120
2022-10-29,1150.2496638298035,65824.4,274.99,186752454656
2022-10-30,1010.2427897453308,56627.11,248.77,205742563328
2022-10-31,1779.815307378769,111658.34,445.18,219470729216
2022-11-01,1350.7675001621246,80372.68,325.04,200335118336
2022-11-02,1114.8337457180023,59696.7,255.39,259350196224
2022-11-03,891.4311974048615,42603.94,173.21,201114218496
2022-11-04,762.6531929969788,37267.92,161.77,184955338752
2022-11-05,598.2517440319061,20232.03,101.2,166226604032
2022-11-06,611.1096408367157,14662.49,76.84,116043616256
2022-11-07,848.7699735164642,42165.62,176.71,183284928512
2022-11-08,783.0567626953125,34113.91,152.74,174376800256
2022-11-09,679.5164318084717,33611.96,139.01,186223058944
2022-11-10,629.0484354496002,29183.8,129.7,180150935552
2022-11-11,555.1648743152618,23881.21,111.46,145118699520
2022-11-12,578.1628587245941,14698.09,79.72,114637774848
2022-11-13,454.2243447303772,11621.2,67.89,99338907648
2022-11-14,848.586820602417,42519.15,175.65,189814726656
2022-11-15,771.0758471488953,38897.94,159.36,184971366400
2022-11-16,614.8811707496643,25681.49,114.89,170341916672
2022-11-17,781.8415880203247,36084.47,171.27,207326093312
2022-11-18,673.3267047405243,29230.44,131.14,171053596672
2022-11-19,570.5544767379761,21890.34,102.65,133888540672
2022-11-20,521.5550484657288,13375.59,72.31,89706614784
2022-11-21,834.4557633399963,39708.06,165.91,171396341760
2022-11-22,839.338338136673,38029.07,155.05,183278776320
2022-11-23,586.224404335022,22123.85,101.46,127453949952
2022-11-24,587.7117736339569,17678.75,87.15,131767308288
2022-11-25,607.8957345485687,22761.8,104.47,141483118592
2022-11-26,541.4821610450745,22256.58,99.63,153198878720
2022-11-27,622.285076379776,20213.52,93.93,112710569984
2022-11-28,1031.8733386993408,57930.95,223.5,174361866240
2022-11-29,819.4851207733154,40631.13,165.96,178509750272
2022-11-30,744.2059662342072,36272.56,149.72,190862708736
2022-12-01,645.0997927188873,26142.16,117.1,163944652800
2022-12-02,796.6151304244995,42232.61,162.52,158354882560
2022-12-03,536.0087571144104,18213.89,83.48,122104946688
2022-12-04,480.6466989517212,9783.09,60.03,80383889408
2022-12-05,876.7352230548859,45258.59,175.59,165275090944
2022-12-06,912.998274564743,45103.75,178.99,154319564800
2022-12-07,834.929943561554,43806.72,167.92,148876595200
2022-12-08,750.3461742401123,38358.26,153.54,155064156160
2022-12-09,799.7264931201935,43666.7,167.17,150350184448
2022-12-10,564.9369356632233,23558.35,106.93,143892099072
2022-12-11,607.5890951156616,19881.51,88.32,137766232064
2022-12-12,1236.3563783168793,73615.59,270.35,166575783936
2022-12-13,1027.2643911838531,59676.29,226.2,167485923328
2022-12-14,969.8901526927948,55894.08,205.16,191776395264
2022-12-15,901.181803226471,47647.9,176.11,170720288768
2022-12-16,973.3676373958588,52995.47,202.75,163078483968
2022-12-17,739.7612035274506,34362.4,130.54,141079912448
2022-12-18,638.7151968479156,27767.12,114.49,157015752704
2022-12-19,1439.4315326213837,90838.71,310.03,169374347264
2022-12-20,1346.7127113342285,82946.79,300.48,156728741888
2022-12-21,1016.4001898765564,58119.88,204.5,149627596800
2022-12-22,866.1816148757935,45376.92,172.64,179374096384
2022-12-23,670.7077832221985,31342.06,126.52,157176016896
2022-12-24,396.94896054267883,10128.76,54.97,81894764544
2022-12-25,333.9999825954437,5772.09,35.82,71148380160
2022-12-26,432.06773138046265,15499.77,75.97,112067162112
2022-12-27,710.8578932285309,36810.77,142.53,139676553216
2022-12-28,1163.9006206989288,70753.85,242.88,171081498624
2022-12-29,1118.1552035808563,64861.59,230.54,148465729536
2022-12-30,913.5790765285492,50455.65,196.39,151497801728
2022-12-31,492.01626992225647,16447.99,75.17,110798446592
2023-01-01,405.6187539100647,11469.37,59.33,79057281024
2023-01-02,787.8248181343079,35967.37,142.62,142125232128
2023-01-03,1035.1718020439148,57979.31,215.89,140753469440
2023-01-04,807.5697815418243,41644.43,149.5,155337277440
2023-01-05,869.8819012641907,43992.79,167.71,169128321024
2023-01-06,787.5334911346436,37056.24,140.25,159908495360
2023-01-07,531.1552183628082,19163.53,88.3,139157057536
2023-01-08,411.13424038887024,9346.98,53.07,79964073984
2023-01-09,710.5489873886108,31455.46,120.1,145195565056
2023-01-10,744.4086017608643,37871.3,151.54,165475287040
2023-01-11,741.5157947540283,25438.24,109.49,132228161536
2023-01-12,657.4867272377014,27630.13,113.06,146026725376
2023-01-13,533.4602398872375,16369.41,82.32,118285877248
2023-01-14,474.9052987098694,5480.7,37.57,56475598848
2023-01-15,395.84266352653503,5719.94,39.24,70500077568
2023-01-16,422.3260848522186,13824.86,66.74,117585244160
2023-01-17,529.5917882919312,22891.69,100.51,156194222080
2023-01-18,751.2744972705841,41420.18,168.44,204792250368
2023-01-19,512.5368871688843,22360.4,95.52,174355456000
2023-01-20,983.4534590244293,56571.39,227.21,213451026432
2023-01-21,1020.8349194526672,57689.77,221.27,224769261568
2023-01-22,873.0445971488953,48347.34,188.68,225158332416
2023-01-23,2276.6160142421722,150391.17,523.69,218107342848
2023-01-24,902.1265933513641,51464.85,197.35,183247863808
2023-01-25,584.3623697757721,19488.34,87.55,142917148672
2023-01-26,528.3844861984253,16326.16,76.03,121306882048
2023-01-27,557.8551836013794,20195.7,93.29,151547289600
2023-01-28,528.6765656471252,8723.5,48.87,88996175872
2023-01-29,321.41840744018555,5898.21,40.48,69396267008
2023-01-30,693.9070873260498,33287.69,138.19,154259197952
2023-01-31,588.3925158977509,29321.93,118.4,163321462784
2023-02-01,670.1223342418671,24120.83,101.61,148831604736
2023-02-02,565.0085673332214,25271.33,108.27,151554908160
2023-02-03,487.87753462791443,21536.92,95.33,144481550336
2023-02-04,473.6811819076538,9407.7,53.64,100053725184
2023-02-05,412.3922233581543,12377.92,63.39,105507033088
2023-02-06,777.61137342453,40768.38,152.56,187725570048
2023-02-07,1310.3721902370453,82068.34,287.45,202140352512
2023-02-08,1234.899344444275,77204.13,282.44,217705771008
2023-02-09,1089.5541985034943,65623.09,255.4,232143601664
2023-02-10,950.6199817657471,54854.61,205.93,207370973184
2023-02-11,610.84867811203,28056.93,121.68,188404555776
2023-02-12,353.98713397979736,7391.0,45.14,83939315712
2023-02-13,725.3438422679901,36600.53,143.22,189188755456
2023-02-14,514.900315284729,22897.84,104.77,176486375424
2023-02-15,462.40532898902893,14538.21,69.35,144653651968
2023-02-16,417.37725377082825,15233.05,70.1,111090552832
2023-02-17,374.88766050338745,9851.05,49.94,73610461184
2023-02-18,276.11299777030945,2794.96,21.41,32186015744
2023-02-19,148.19285607337952,373.21,7.95,15546343424
2023-02-20,241.07852435112,1551.5,15.07,34759606272
2023-02-21,23.96233034133911,20.23,3.54,14884753408
